Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
464212180,-1220,0100,-1568,0023,0006,0010,090.0265,052.0433,004.5386
464217849,-1232,0108,-1601,0024,0007,0012,089.9443,052.0146,004.7033
464223568,-1218,0120,-1610,0023,0009,0015,089.8058,052.3509,005.0534
464229303,-1227,0126,-1594,0024,0012,0013,089.5465,052.8118,005.7081
464235101,-1220,0128,-1586,0024,0009,0012,089.4058,052.1841,005.8858
464240828,-1220,0137,-1570,0021,0014,0012,089.3636,052.2912,006.0068
464246635,-1196,0129,-1589,0020,0015,0008,089.1149,051.9283,006.4665
464252337,-1223,0124,-1576,0019,0011,0005,089.3977,053.0001,006.1126
464258085,-1227,0121,-1577,0016,0013,0003,089.4657,051.9127,005.7476
464263843,-1212,0136,-1585,0018,0010,0001,089.5436,051.9868,005.6138
464269569,-1212,0109,-1573,0019,0007,0003,089.1768,052.4828,006.5216
464275260,-1183,0116,-1571,0021,0005,0001,089.8775,052.2430,004.9766
464280957,-1194,0116,-1587,0024,0003,0003,089.6295,052.9424,005.6573
464286602,-1216,0107,-1592,0024,0000,0008,089.6826,052.9036,005.5356
464292169,-1216,0105,-1571,0023,0002,0010,089.9018,052.4727,004.9755
464297877,-1209,0116,-1581,0026,0002,0013,089.8911,052.1112,004.9300
464303649,-1197,0107,-1595,0023,0002,0015,089.6294,052.5133,005.5645
464309432,-1211,0116,-1566,0024,0007,0020,089.9147,053.0751,005.0393
464315157,-1205,0110,-1548,0026,0001,0017,089.6022,052.0535,005.5176
464320905,-1225,0126,-1589,0026,-0002,0021,089.7469,051.9724,005.1917
464326664,-1223,0140,-1611,0026,-0001,0015,089.4036,052.2537,005.9748
464332429,-1216,0138,-1570,0022,0006,0012,089.1572,052.6615,006.6108
464338147,-1228,0134,-1592,0028,0004,0011,089.1582,051.9856,006.4562
464343935,-1224,0150,-1591,0024,0002,0008,089.3123,052.2148,006.1914
464349588,-1233,0129,-1598,0023,-0001,0003,088.9041,052.2138,007.0819
464355253,-1237,0116,-1561,0022,0002,0003,089.4891,052.1860,005.8382
464360946,-1236,0137,-1600,0020,0000,0000,089.6786,051.3892,005.2968
464366425,-1233,0131,-1582,0018,0004,-0003,089.2322,052.2050,006.4152
464372107,-1237,0111,-1596,0016,0008,-0001,089.3925,051.8691,006.0198
464377814,-1241,0093,-1588,0021,0009,0004,089.9023,052.1377,005.0092
464383525,-1228,0102,-1590,0019,0011,0010,090.2706,051.8824,004.1950
464389319,-1238,0108,-1588,0021,0011,0011,089.9943,052.2745,004.8370
464395156,-1228,0110,-1552,0023,0013,0014,089.8793,051.9029,005.0105
464400951,-1221,0099,-1605,0027,0008,0017,089.7803,051.4862,005.1330
464406709,-1212,0127,-1593,0027,0014,0018,090.1587,052.8231,004.5587
464412522,-1202,0147,-1583,0026,0014,0020,089.3772,052.5431,006.2069
464418302,-1229,0130,-1613,0026,0011,0021,088.9807,052.5873,007.0867
464424119,-1197,0128,-1600,0027,0014,0018,089.5235,052.5319,005.8898
464429966,-1209,0150,-1608,0027,0010,0013,089.4700,053.1277,006.1409
464435732,-1220,0161,-1558,0026,0013,0009,088.9668,052.8096,007.2008
464441495,-1203,0157,-1570,0027,0012,0006,088.6577,051.5654,007.5503
464447238,-1209,0159,-1580,0029,0011,0007,088.8339,052.3979,007.4167
464453037,-1214,0134,-1573,0026,0011,0007,088.7941,052.3278,007.5014
464458794,-1191,0131,-1590,0030,0014,0010,089.4132,052.1484,006.1346
464464534,-1221,0119,-1630,0032,0014,0014,089.4399,053.1181,006.2949
464470410,-1205,0137,-1582,0035,0012,0014,089.8034,053.0184,005.4535
464476175,-1214,0107,-1567,0039,0010,0017,089.2140,052.4553,006.6202
464481958,-1226,0110,-1556,0039,0009,0022,090.0065,052.0800,004.8347
464487721,-1206,0095,-1556,0038,0007,0028,089.7980,051.5971,005.1616
464493431,-1196,0101,-1575,0036,0005,0029,090.1835,052.1836,004.4399
464499204,-1200,0100,-1585,0035,0006,0027,090.0149,052.7489,004.8772
464504887,-1211,0118,-1585,0034,0000,0028,090.0648,052.7712,004.7512
464510512,-1192,0115,-1571,0033,-0001,0022,089.6127,052.4465,005.6609
464516243,-1205,0095,-1590,0031,0000,0022,089.7083,052.7005,005.4950
464521859,-1215,0126,-1580,0034,-0005,0020,090.2121,052.7546,004.3882
464527607,-1220,0130,-1605,0035,0003,0018,089.3544,052.2197,006.1293
464533326,-1226,0119,-1579,0036,0002,0018,089.4225,052.6508,006.0723
464539082,-1217,0132,-1598,0034,0001,0014,089.6357,051.9487,005.4656
464544829,-1221,0126,-1589,0032,0004,0010,089.3168,052.6290,006.2950
464550580,-1218,0139,-1594,0033,0004,0010,089.4955,052.2639,005.8298
464556310,-1226,0126,-1583,0033,0007,0007,089.1603,052.4568,006.6013
464562017,-1212,0129,-1594,0028,0006,0010,089.5086,052.0437,005.7684
464567740,-1212,0125,-1600,0027,0009,0010,089.4106,052.6741,006.1195
464573452,-1219,0118,-1598,0027,0007,0013,089.5352,052.7102,005.8562
464579218,-1225,0127,-1588,0027,0008,0007,089.6906,052.5039,005.4793
464584919,-1230,0109,-1594,0024,0004,0007,089.4296,052.1593,005.9746
464590621,-1233,0112,-1592,0026,0008,0008,089.9239,052.2414,004.9422
464596386,-1225,0110,-1575,0020,0009,0011,089.7786,052.1079,005.2276
464602133,-1223,0115,-1573,0025,0012,0011,089.8213,051.9968,005.1170
464607925,-1217,0101,-1579,0023,0012,0011,089.6835,052.0122,005.4112
464613741,-1216,0127,-1583,0026,0008,0007,090.0769,052.3201,004.6346
464619433,-1213,0136,-1558,0025,0009,0008,089.3723,052.3144,006.1449
464625115,-1192,0126,-1585,0025,0009,0007,089.2014,051.8814,006.4196
464630788,-1221,0132,-1559,0028,0008,0011,089.5233,053.0236,005.9833
464636561,-1207,0123,-1568,0029,0003,0012,089.2852,051.6205,006.1886
464642285,-1199,0129,-1605,0032,0001,0014,089.5574,052.3407,005.7698
464648057,-1209,0138,-1594,0032,-0004,0017,089.4448,053.1886,006.1984
464653809,-1195,0125,-1586,0032,-0007,0022,089.2159,052.5548,006.5548
464659564,-1217,0131,-1571,0031,-0005,0024,089.5474,052.8843,005.8925
464665372,-1224,0122,-1574,0032,-0005,0031,089.3139,051.9555,006.1809
464671163,-1232,0119,-1581,0026,-0006,0030,089.5782,051.9883,005.6227
464676867,-1241,0132,-1559,0033,-0004,0032,089.6204,051.9284,005.5062
464682622,-1239,0116,-1570,0029,-0003,0032,089.2285,051.2290,006.1543
464688396,-1238,0117,-1599,0030,0000,0028,089.7217,051.6488,005.2249
464694002,-1224,0129,-1582,0032,0003,0027,089.6704,052.1758,005.4207
464699757,-1238,0108,-1586,0032,0002,0024,089.3367,052.1020,006.1052
464705506,-1233,0113,-1598,0033,0005,0020,089.9193,051.8883,004.8302
464711222,-1226,0089,-1588,0031,0005,0015,089.7316,052.2711,005.2894
464716964,-1223,0108,-1593,0035,0004,0010,090.3402,052.2490,003.9832
464722690,-1215,0103,-1614,0032,0008,0007,089.7829,052.3909,005.1906
464728412,-1220,0119,-1593,0034,0007,0005,090.0156,052.9984,004.7901
464734094,-1219,0130,-1603,0038,0008,0006,089.5601,052.3462,005.6580
464739763,-1244,0112,-1599,0034,0004,0004,089.3695,052.6180,006.1338
464745466,-1217,0119,-1602,0035,0005,0010,089.8222,051.9282,005.0250
464751196,-1217,0112,-1627,0028,0002,0008,089.5981,052.7426,005.6639
464756904,-1230,0121,-1585,0027,0003,0014,089.8371,053.1240,005.2066
464762662,-1237,0122,-1566,0030,0002,0014,089.5106,051.9037,005.6700
464768381,-1249,0128,-1589,0031,0006,0012,089.4937,051.5067,005.6244
464774140,-1228,0123,-1606,0027,0010,0013,089.3898,051.7074,005.8826
464779919,-1226,0118,-1554,0024,0013,0014,089.5638,052.5687,005.6968
464785708,-1223,0096,-1581,0022,0011,0013,089.5660,051.4830,005.4768
464791515,-1230,0093,-1581,0026,0011,0011,090.1910,052.3058,004.3178
464797347,-1220,0117,-1574,0027,0012,0012,090.1616,051.9926,004.3240
464803136,-1203,0114,-1577,0023,0015,0013,089.5387,052.1063,005.6537
464808925,-1208,0100,-1598,0023,0017,0012,089.7130,052.5979,005.3810
464814674,-1189,0112,-1594,0020,0011,0013,090.0731,052.8477,004.6383
464820511,-1208,0106,-1593,0019,0009,0014,089.7144,053.2025,005.5026
464826256,-1204,0092,-1581,0021,0008,0013,089.9169,052.6471,004.9486
464831996,-1220,0118,-1581,0023,0006,0017,090.2111,052.6209,004.2976
464837743,-1213,0131,-1576,0021,0005,0015,089.5151,052.1492,005.7035
464843490,-1228,0124,-1569,0023,0001,0013,089.2826,052.2621,006.2290
464849226,-1221,0128,-1578,0024,0001,0014,089.4798,051.7411,005.7049
464855002,-1231,0135,-1587,0025,0006,0012,089.3709,052.1711,006.0292
464860709,-1233,0133,-1565,0024,0004,0011,089.2353,052.0099,006.2886
464866467,-1246,0137,-1558,0029,0008,0007,089.2634,051.5442,006.1341
464872164,-1221,0150,-1537,0027,0007,0003,089.1474,051.1274,006.2888
464877832,-1216,0155,-1578,0027,0007,0005,088.7988,051.3388,007.0597
464883526,-1208,0133,-1548,0026,0011,0002,088.8136,052.2743,007.2902
464889332,-1184,0128,-1550,0025,0011,0004,089.2921,051.8202,006.1787
464895080,-1180,0130,-1593,0028,0008,0003,089.3761,052.5107,006.1644
464900743,-1185,0109,-1590,0027,0008,0005,089.4104,053.3955,006.2979
464906442,-1191,0112,-1595,0035,-0001,0006,089.9030,053.1561,005.1298
464912108,-1183,0113,-1614,0037,-0006,0014,089.7769,053.1174,005.3956
464917855,-1191,0122,-1585,0037,-0007,0016,089.7950,053.7050,005.4600
464923613,-1183,0114,-1587,0037,-0014,0018,089.5210,052.8293,005.8892
464929433,-1193,0116,-1575,0035,-0011,0024,089.7467,053.2062,005.4495
464935237,-1204,0133,-1605,0037,-0013,0025,089.6386,052.6581,005.5637
464941026,-1209,0143,-1615,0038,-0018,0023,089.2810,052.9891,006.4152
464946830,-1232,0133,-1582,0034,-0017,0020,089.1102,052.9761,006.7912
464952626,-1242,0142,-1600,0032,-0016,0019,089.3115,051.7668,006.0726
464958429,-1228,0140,-1573,0034,-0011,0018,089.0943,052.0211,006.5848
464964232,-1226,0124,-1575,0034,-0012,0015,089.1169,051.8018,006.4868
464970022,-1254,0127,-1591,0037,-0008,0011,089.5318,051.9755,005.6545
464975779,-1239,0113,-1586,0030,-0006,0015,089.4206,051.5564,005.7975
464981462,-1253,0098,-1605,0031,0001,0013,089.7763,051.9236,005.1309
464987187,-1250,0095,-1589,0031,0000,0015,090.1282,051.9305,004.3896
464992746,-1240,0079,-1595,0032,0005,0016,090.1295,051.7045,004.3400
464998493,-1223,0093,-1598,0028,0008,0017,090.5337,052.1294,003.5473
465004309,-1223,0100,-1578,0028,0009,0018,090.1185,052.5454,004.4779
465010041,-1216,0097,-1600,0024,0009,0022,089.9693,052.0685,004.7062
465015759,-1208,0096,-1578,0026,0008,0017,090.0965,052.7604,004.5411
465021507,-1228,0100,-1587,0022,0010,0020,090.0644,052.4378,004.5489
465027206,-1209,0117,-1604,0024,0007,0022,089.9774,052.1367,004.6738
465032946,-1205,0110,-1580,0021,0008,0019,089.5917,052.9682,005.6623
465038732,-1213,0115,-1573,0025,0006,0016,089.7784,052.4926,005.1575
465044470,-1216,0108,-1615,0027,0008,0014,089.6160,052.2021,005.4482
465050300,-1201,0119,-1606,0028,0004,0012,089.8865,053.0214,005.0132
465056049,-1211,0126,-1610,0024,0005,0007,089.5633,053.0778,005.7509
465061725,-1223,0129,-1581,0025,0003,0010,089.4514,052.8743,005.9621
465067415,-1213,0111,-1589,0022,0005,0008,089.3393,052.0204,006.0284
465073095,-1237,0112,-1605,0025,0003,0010,089.8215,052.5918,005.1141
465078787,-1225,0129,-1556,0026,0005,0012,089.7582,052.2208,005.1798
465084550,-1240,0117,-1591,0025,0011,0013,089.2503,051.5599,006.1103
465090351,-1230,0114,-1566,0028,0008,0013,089.6945,051.9983,005.2785
465096113,-1219,0106,-1585,0026,0014,0013,089.6575,051.6942,005.2977
465101944,-1220,0116,-1599,0026,0013,0011,089.9059,052.4395,004.9117
465107776,-1205,0098,-1589,0024,0014,0010,089.6371,052.5453,005.5143
465113526,-1219,0110,-1583,0025,0016,0013,090.1087,052.7605,004.5233
465119351,-1216,0113,-1618,0030,0016,0012,089.7229,052.2129,005.2536
465125129,-1190,0108,-1577,0026,0014,0012,089.7684,053.0627,005.3173
465130896,-1191,0119,-1600,0027,0015,0011,089.8140,052.8229,005.1696
465136686,-1209,0111,-1569,0028,0012,0015,089.5732,053.2577,005.7919
465142451,-1188,0123,-1580,0025,0006,0013,089.7496,052.1487,005.1850
465148201,-1212,0113,-1595,0021,0005,0010,089.4550,053.0032,006.0048
465153919,-1200,0089,-1602,0023,0003,0015,089.7657,052.5956,005.2372
465159639,-1216,0092,-1563,0018,0003,0011,090.3259,053.1542,004.0965
465165372,-1220,0089,-1579,0018,0000,0017,090.1145,051.9133,004.3553
465171023,-1220,0094,-1581,0014,0000,0014,090.2350,052.2689,004.1546
465176652,-1250,0097,-1603,0020,0003,0010,090.0991,052.2545,004.4386
465182303,-1261,0089,-1589,0018,0006,0007,090.0758,051.9342,004.4386
465187950,-1243,0093,-1567,0019,0008,0005,090.2565,051.4443,003.9949
465193657,-1248,0090,-1568,0021,0014,0004,090.1024,051.5049,004.3179
465199367,-1230,0104,-1577,0021,0017,0005,090.2036,051.3966,004.0978
465205144,-1240,0107,-1573,0019,0023,0000,089.8434,052.0374,004.9514
465210762,-1209,0126,-1570,0015,0027,-0002,089.8232,051.6052,004.9299
465216531,-1211,0127,-1578,0018,0021,-0002,089.3479,052.3396,006.0897
465222301,-1177,0122,-1550,0017,0023,-0004,089.4138,052.3469,005.9708
465228058,-1211,0126,-1592,0018,0020,-0007,089.4829,052.6616,005.9107
465233788,-1199,0134,-1576,0016,0017,-0009,089.4720,052.5806,005.9410
465239555,-1205,0141,-1576,0014,0012,-0010,089.2585,052.5597,006.4295
465245306,-1176,0112,-1601,0017,0011,-0009,089.1271,052.3876,006.7015
465251063,-1201,0105,-1585,0019,0002,-0005,089.9151,053.7432,005.2464
465256760,-1219,0093,-1593,0021,-0002,-0001,089.9508,052.6202,004.9653
465262433,-1204,0111,-1594,0020,-0004,-0001,090.2576,052.4702,004.2826
465268085,-1205,0108,-1573,0024,-0003,0003,089.7783,052.8557,005.3968
465273733,-1203,0101,-1576,0026,0000,0012,089.8755,052.3863,005.0937
465279381,-1209,0127,-1545,0028,-0001,0013,090.0390,052.5568,004.7661
465285160,-1211,0127,-1583,0026,0001,0014,089.3297,051.7277,006.1053
465290914,-1211,0129,-1590,0027,-0003,0016,089.4770,052.5320,005.9684
465296695,-1225,0133,-1564,0025,-0002,0017,089.4183,052.5442,006.0992
465302442,-1190,0127,-1580,0027,-0003,0020,089.2731,051.6609,006.2099
465308154,-1218,0126,-1573,0024,0001,0017,089.4735,052.9998,006.0789
465313881,-1215,0141,-1574,0026,0002,0018,089.4600,051.9827,005.8867
465319640,-1226,0126,-1590,0025,0001,0014,089.0870,052.1653,006.7248
465325345,-1233,0132,-1582,0026,0003,0014,089.5498,052.2202,005.7526
465331104,-1233,0119,-1596,0024,0003,0010,089.3227,051.8581,006.1607
465336795,-1243,0137,-1593,0026,0005,0011,089.7075,052.2197,005.4270
465342556,-1215,0129,-1588,0026,0008,0011,089.2060,051.8157,006.4030
465348317,-1229,0131,-1593,0022,0011,0011,089.4693,052.5168,006.0074
465354219,-1218,0142,-1552,0025,0006,0010,089.3919,052.1338,006.0960
465359904,-1221,0129,-1588,0028,0006,0008,089.0545,051.6398,006.6989
465365591,-1240,0122,-1587,0027,0008,0011,089.4984,052.3763,005.9346
465371354,-1231,0126,-1553,0025,0008,0005,089.6148,051.7894,005.5738
465377037,-1218,0131,-1587,0028,0005,0010,089.4338,051.4099,005.8710
465382748,-1238,0118,-1556,0024,0007,0012,089.3985,052.4685,006.1804
465388469,-1219,0111,-1558,0024,0005,0010,089.6706,051.2309,005.3597
465394205,-1208,0106,-1587,0019,0005,0009,089.8212,051.9139,005.1853
465399918,-1219,0127,-1573,0020,0000,0009,089.9819,052.7106,004.9905
465405474,-1192,0106,-1580,0027,0000,0011,089.4299,052.0082,006.0357
465411130,-1211,0111,-1594,0025,0001,0013,090.0063,052.9449,004.9754
465416864,-1209,0146,-1575,0022,0000,0015,089.8396,052.6118,005.2760
465422506,-1227,0132,-1581,0026,-0001,0020,088.9749,052.2443,007.0635
465428240,-1236,0161,-1567,0026,-0002,0018,089.4408,051.9859,006.0124
465434005,-1226,0153,-1596,0025,-0003,0019,088.6010,051.4187,007.6277
465439710,-1258,0136,-1583,0028,-0001,0024,088.9974,052.3640,007.0434
465445457,-1233,0150,-1587,0029,0000,0021,089.3363,051.2336,006.0670
465451085,-1253,0140,-1587,0029,-0002,0024,088.9524,052.0318,007.0489
465456815,-1230,0131,-1595,0029,0002,0024,089.2477,051.4658,006.2950
465462549,-1229,0126,-1568,0027,-0001,0022,089.4522,052.3042,006.0503
465468334,-1220,0133,-1611,0028,0003,0019,089.4937,051.6809,005.8267
465474073,-1231,0124,-1581,0025,0005,0018,089.3998,052.8418,006.2824
465479812,-1224,0130,-1557,0024,0004,0019,089.5749,051.8301,005.6859
465485551,-1220,0108,-1589,0026,0004,0014,089.3539,051.6469,006.1078
465491309,-1223,0132,-1567,0026,0003,0016,090.0064,052.4818,004.8934
465497074,-1220,0107,-1576,0030,0009,0012,089.2644,051.7814,006.3236
465502793,-1205,0114,-1613,0027,0008,0006,090.0194,052.1960,004.8232
465508504,-1217,0117,-1583,0027,0008,0003,089.8080,053.2424,005.4846
465514204,-1234,0123,-1611,0025,0011,0003,089.7138,052.1967,005.4889
465519943,-1201,0124,-1604,0029,0007,0000,089.6356,052.4350,005.7120
465525536,-1201,0139,-1590,0026,0011,0002,089.6118,053.0986,005.9128
465531309,-1204,0139,-1574,0031,0009,0002,089.2231,052.6961,006.6948
465537012,-1190,0122,-1607,0029,0008,0000,089.2518,052.3656,006.5664
465542619,-1197,0124,-1598,0031,0006,0001,089.7315,053.4568,005.7514
465548316,-1189,0136,-1595,0031,0007,0008,089.6049,052.9542,005.9312
465554012,-1201,0120,-1577,0028,0008,0010,089.3269,053.1356,006.6010
465559718,-1214,0126,-1585,0028,0005,0015,089.7120,052.5024,005.6075
465565449,-1201,0124,-1581,0026,0009,0017,089.5304,052.3835,005.9730
465571217,-1209,0109,-1590,0024,0007,0021,089.5956,052.6609,005.8880
465576973,-1200,0130,-1574,0021,0005,0021,089.9760,052.6303,005.0465
465582737,-1219,0112,-1587,0020,0004,0022,089.3719,052.4963,006.3293
465588458,-1221,0121,-1588,0022,0009,0024,089.9209,052.3306,005.1055
465594209,-1214,0122,-1607,0021,0009,0026,089.6144,052.3005,005.7481
465599975,-1204,0101,-1589,0021,0010,0024,089.6678,052.8615,005.7443
465605740,-1217,0137,-1567,0018,0010,0020,090.1453,052.7313,004.6650
465611506,-1217,0128,-1598,0018,0013,0021,089.1393,051.8925,006.6481
465617359,-1228,0131,-1624,0017,0011,0017,089.5731,052.6650,005.8990
465623189,-1217,0124,-1585,0011,0018,0013,089.4848,052.7598,006.1247
465629045,-1226,0123,-1607,0011,0015,0009,089.6033,052.2674,005.7742
465634769,-1207,0128,-1601,0014,0011,0010,089.6563,052.5512,005.7281
465640551,-1211,0130,-1580,0016,0011,0005,089.5213,052.8729,006.1062
465646325,-1211,0121,-1561,0015,0011,0001,089.4594,052.2989,006.1311
465652023,-1201,0111,-1621,0021,0014,-0001,089.6604,052.0316,005.6600
465657748,-1205,0121,-1589,0018,0010,-0002,090.0011,053.5384,005.2207
465663472,-1212,0107,-1578,0015,0004,-0005,089.6627,052.5682,005.7987
465669170,-1199,0118,-1589,0015,0002,-0002,090.0403,052.3334,004.9512
465674817,-1190,0130,-1585,0021,0002,-0003,089.7493,052.8852,005.7011
465680501,-1201,0115,-1587,0020,0004,0000,089.4941,052.9376,006.2931
465686040,-1195,0122,-1573,0020,0003,0002,089.8869,052.7328,005.3902
465691696,-1188,0129,-1589,0020,0000,0000,089.6621,052.6159,005.8684
465697138,-1203,0132,-1570,0018,-0001,0003,089.5540,053.0800,006.2213
465702829,-1208,0116,-1548,0024,-0001,0005,089.4578,052.2944,006.2631
465708485,-1223,0108,-1567,0022,-0003,0007,089.8120,051.8685,005.4289
465714169,-1236,0131,-1554,0026,-0001,0010,090.0219,051.9193,004.9984
465719917,-1240,0131,-1575,0027,-0002,0013,089.3822,051.2651,006.1799
465725696,-1252,0121,-1566,0026,-0001,0013,089.5124,051.6806,006.0069
465731446,-1242,0145,-1564,0027,0001,0011,089.7328,051.1575,005.4513
465737218,-1240,0133,-1586,0029,0003,0017,089.0669,051.3809,006.8477
465742938,-1223,0140,-1593,0026,0003,0017,089.5221,051.8753,006.0220
465748668,-1214,0141,-1589,0030,0003,0014,089.3017,052.3602,006.6020
465754347,-1218,0133,-1613,0030,0000,0016,089.2993,052.4374,006.6266
465759963,-1203,0136,-1594,0030,0002,0016,089.5396,052.8114,006.1859
465765698,-1211,0123,-1599,0028,0004,0018,089.3978,052.7728,006.4890
465771473,-1216,0132,-1579,0032,0002,0019,089.7479,052.7053,005.6962
465777198,-1201,0121,-1589,0028,0003,0015,089.4319,052.1678,006.2615
465782919,-1211,0103,-1587,0031,0000,0014,089.7686,052.8576,005.6766
465788593,-1201,0111,-1610,0029,0000,0015,090.1561,052.5070,004.7556
465794229,-1241,0095,-1608,0028,-0004,0015,089.9447,053.2360,005.3475
465799945,-1229,0103,-1601,0027,-0002,0017,090.3454,052.1404,004.2713
465805725,-1226,0097,-1600,0023,0001,0016,090.0820,052.4209,004.8695
465811429,-1230,0107,-1580,0026,-0001,0016,090.2613,052.4487,004.4793
465817183,-1221,0098,-1559,0026,0007,0012,089.9510,051.9254,005.0407
465822930,-1219,0111,-1573,0025,0008,0011,090.1842,051.8285,004.5349
465828677,-1205,0110,-1583,0023,0008,0010,089.8463,052.1465,005.2979
465834409,-1239,0114,-1599,0024,0010,0007,089.9373,052.6665,005.2030
465840135,-1194,0107,-1579,0024,0012,0006,089.8558,052.0408,005.2619
465845842,-1224,0112,-1589,0024,0013,0001,090.0066,052.8816,005.1000
465851583,-1195,0112,-1561,0023,0012,0001,089.8840,052.1922,005.2423
465857314,-1191,0121,-1574,0023,0012,0001,089.8558,052.4650,005.3620
465863105,-1209,0110,-1603,0021,0014,0001,089.6642,052.7766,005.8532
465868868,-1202,0096,-1587,0024,0011,0006,090.0155,052.8715,005.1005
465874570,-1193,0101,-1604,0025,0008,0001,090.2830,052.7546,004.4940
465880263,-1205,0088,-1559,0023,0009,0006,090.1494,053.3299,004.8879
465885930,-1193,0110,-1580,0026,0006,0007,090.4085,052.1358,004.1219
465891640,-1183,0101,-1576,0024,0001,0010,089.8725,052.9035,005.4076
465897364,-1201,0096,-1593,0026,0005,0007,090.1439,053.0116,004.8242
465903098,-1200,0113,-1555,0025,0002,0008,090.2633,052.8760,004.5326
465908788,-1200,0096,-1568,0026,0000,0007,089.7829,052.1622,005.4405
465914347,-1211,0105,-1580,0023,-0003,0005,090.2493,052.5005,004.5051
465920094,-1196,0104,-1578,0025,-0006,0002,090.0064,052.4077,005.0126
465925736,-1219,0110,-1598,0021,-0008,-0004,090.0635,052.7599,004.9603
465931449,-1230,0128,-1583,0024,-0011,-0006,089.9479,052.5107,005.1747
465937184,-1208,0126,-1602,0026,-0015,-0009,089.4942,051.9199,006.0343
465942947,-1206,0112,-1604,0030,-0018,-0005,089.6510,052.9606,005.9309
465948679,-1239,0109,-1611,0030,-0018,-0003,089.9754,052.9261,005.2083
465954407,-1219,0114,-1603,0032,-0018,0001,090.0141,052.2449,004.9975
465960153,-1254,0128,-1617,0033,-0015,0002,089.8716,052.6702,005.3834
465965881,-1246,0107,-1557,0029,-0016,0006,089.5797,051.9822,005.8703
465971638,-1262,0128,-1604,0031,-0012,0011,090.0318,051.1121,004.7743
465977454,-1267,0107,-1592,0029,-0011,0012,089.5171,051.7278,005.9351
465983247,-1263,0115,-1593,0030,-0001,0017,090.0897,051.3324,004.6815
465988960,-1262,0135,-1578,0027,-0002,0016,089.8110,051.4850,005.2670
465994743,-1267,0125,-1588,0026,0007,0020,089.3019,051.1437,006.2241
466000449,-1255,0111,-1590,0025,0012,0016,089.6455,051.2932,005.5644
466006258,-1243,0123,-1588,0022,0017,0013,089.9656,051.6524,004.9807
466012082,-1272,0135,-1585,0024,0018,0012,089.6083,051.8365,005.7565
466017882,-1260,0129,-1601,0019,0027,0012,089.3560,051.0020,006.1008
466023663,-1278,0115,-1601,0020,0026,0008,089.5811,051.7441,005.8117
466029359,-1241,0143,-1593,0020,0027,0003,089.8994,051.2443,005.0733
466035068,-1254,0123,-1606,0021,0028,0002,089.1550,051.9869,006.7783
466040824,-1238,0127,-1606,0015,0032,0001,089.7800,051.8744,005.4573
466046547,-1237,0121,-1605,0023,0033,0003,089.6102,052.2790,005.9083
466052272,-1244,0125,-1602,0029,0029,0005,089.7804,052.2458,005.5422
466058069,-1241,0137,-1582,0030,0027,0004,089.6563,052.0037,005.7600
466063803,-1223,0140,-1574,0033,0028,0007,089.3343,051.6842,006.3671
466069556,-1203,0147,-1583,0030,0028,0008,089.2867,052.0190,006.5523
466075282,-1204,0140,-1588,0028,0029,0012,089.1421,052.6425,007.0256
466081089,-1183,0145,-1599,0035,0026,0010,089.3541,052.6493,006.5657
466086882,-1168,0154,-1545,0035,0023,0010,089.2240,053.4037,007.0498
466092652,-1191,0148,-1581,0035,0025,0012,088.9240,052.6395,007.5299
466098409,-1181,0137,-1588,0043,0021,0019,089.1734,052.8190,007.0209
466104224,-1178,0134,-1590,0046,0020,0020,089.4223,053.2293,006.5532
466109982,-1166,0145,-1607,0051,0018,0026,089.4559,053.2979,006.4741
466115813,-1157,0146,-1585,0058,0012,0036,089.2065,053.9082,007.1780
466121612,-1163,0163,-1565,0065,0011,0043,089.1570,053.6292,007.1844
466127416,-1175,0149,-1577,0065,0010,0050,088.7041,053.0722,008.0363
466133137,-1159,0154,-1569,0065,0009,0053,089.0828,053.0914,007.1440
466138882,-1182,0148,-1612,0068,0003,0054,088.8933,053.3200,007.5957
466144619,-1195,0144,-1532,0069,0005,0052,089.1342,053.5649,007.0614
466150412,-1193,0144,-1570,0070,0000,0055,088.9991,051.7469,006.8546
466156038,-1183,0122,-1570,0069,-0003,0052,089.0733,052.6417,006.8783
466161797,-1192,0146,-1561,0069,-0005,0046,089.5768,052.8699,005.7767
466167533,-1179,0126,-1568,0074,-0011,0048,088.9098,052.3778,007.0795
466173363,-1181,0114,-1603,0074,-0012,0051,089.4513,052.9518,005.9778
466179165,-1185,0111,-1585,0073,-0015,0046,089.7287,053.5649,005.4266
466185031,-1211,0102,-1604,0075,-0016,0040,089.7051,053.0207,005.3242
466190789,-1202,0097,-1576,0071,-0023,0040,089.9359,052.8107,004.7279
466196533,-1182,0087,-1577,0063,-0024,0036,089.9596,052.5342,004.5886
466202311,-1192,0081,-1610,0059,-0024,0029,090.1836,053.1184,004.1533
466208077,-1217,0081,-1571,0052,-0024,0029,090.3294,053.4516,003.8374
466213833,-1209,0078,-1602,0048,-0028,0022,090.2438,052.0061,003.7953
466219602,-1218,0076,-1587,0043,-0025,0018,090.3573,053.0263,003.6662
466225371,-1231,0068,-1579,0040,-0023,0015,090.3606,052.3386,003.5491
466231090,-1209,0074,-1605,0035,-0021,0010,090.5446,051.9573,003.1020
466236849,-1221,0066,-1595,0029,-0022,0010,090.3886,053.0991,003.5629
