Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
155498570,-1840,0232,-0765,0028,0014,0021,088.7198,022.6592,007.2747
155504351,-1825,0215,-0748,0021,0017,0021,088.7208,022.3840,007.1767
155510143,-1828,0215,-0763,0008,0017,0021,089.5894,022.1225,006.6661
155515891,-1845,0223,-0803,0005,0023,0019,089.7973,022.5773,006.7194
155521615,-1842,0205,-0750,0002,0020,0020,089.9971,023.4823,006.9221
155527239,-1846,0205,-0762,-0005,0017,0014,090.2203,021.8732,006.2922
155532971,-1849,0200,-0786,-0003,0014,0014,090.4427,022.3720,006.3479
155538650,-1826,0207,-0745,-0005,0012,0013,091.2262,022.9814,006.1555
155544365,-1826,0213,-0767,-0003,0009,0008,089.8591,021.9696,006.5030
155549971,-1828,0217,-0733,-0002,0014,0003,090.0344,022.7257,006.6706
155555628,-1836,0219,-0760,0003,0017,0006,089.0439,021.6213,006.7794
155561268,-1850,0216,-0760,0005,0022,0005,089.5872,022.4455,006.8051
155566938,-1861,0236,-0764,0005,0021,0007,089.7411,022.1717,006.6419
155572600,-1845,0220,-0750,0007,0022,0002,088.3983,022.1638,007.2952
155578244,-1849,0228,-0745,-0002,0016,0003,089.4144,021.9614,006.7385
155583931,-1847,0222,-0763,0000,0018,0002,088.6016,021.7778,007.0677
155589503,-1849,0217,-0774,-0005,0015,0002,089.5307,022.3621,006.8300
155595155,-1857,0223,-0782,-0005,0014,0003,090.0176,022.6036,006.6775
155600864,-1821,0233,-0739,-0004,0012,0001,089.7077,022.7026,006.8689
155606507,-1813,0235,-0779,-0003,0015,0001,088.1724,021.8605,007.3281
155612124,-1812,0217,-0766,0002,0010,0000,089.0504,023.2161,007.3904
155617624,-1831,0234,-0773,0006,0010,0001,089.9154,022.7433,006.7925
155623230,-1818,0230,-0745,0004,0011,0003,088.8110,022.7213,007.3415
155628882,-1815,0227,-0767,0012,0002,0002,088.6357,022.0693,007.1959
155634535,-1806,0226,-0749,0009,0003,0001,089.3404,022.8213,007.1190
155640135,-1808,0221,-0767,0008,0002,0006,088.9757,022.3372,007.1331
155645747,-1835,0234,-0754,0005,-0002,0006,089.7192,022.8751,006.9546
155651356,-1852,0229,-0796,0010,0002,0007,088.4662,022.0948,007.3018
155656991,-1836,0234,-0773,0012,-0001,0007,089.8333,023.2166,007.0181
155662643,-1816,0241,-0767,0019,0000,0010,088.8637,022.5980,007.2925
155668234,-1831,0260,-0764,0027,0000,0011,088.3818,022.7283,007.5836
155673842,-1827,0238,-0785,0030,0001,0014,087.0433,022.4112,008.1406
155679505,-1827,0256,-0785,0034,0004,0017,089.2035,023.1674,007.3243
155685214,-1827,0241,-0767,0041,0002,0020,087.6683,023.0338,008.0668
155690885,-1846,0246,-0774,0046,0000,0023,088.5098,022.5432,007.4468
155696482,-1839,0238,-0761,0047,0004,0020,088.2094,022.5720,007.6052
155702182,-1845,0240,-0775,0042,0007,0021,088.5126,022.2795,007.3430
155707912,-1850,0239,-0757,0038,0004,0021,088.6316,022.6612,007.4217
155713629,-1846,0218,-0825,0026,0004,0018,088.2850,022.0127,007.3546
155719348,-1820,0219,-0746,0018,0005,0018,091.1354,024.1981,006.6510
155725092,-1845,0218,-0782,0017,0007,0017,089.1977,021.9442,006.8841
155730843,-1839,0210,-0793,0015,0009,0021,090.2310,022.9592,006.7215
155736550,-1852,0210,-0807,0019,0013,0019,090.8594,023.2263,006.4895
155742363,-1857,0227,-0806,0026,0017,0016,091.0308,023.4434,006.4669
155748179,-1824,0224,-0776,0028,0019,0018,089.8081,023.2946,007.0411
155753972,-1856,0207,-0767,0031,0014,0015,089.5881,022.8381,006.9949
155759733,-1845,0221,-0740,0036,0014,0012,090.6630,022.2630,006.2759
155765490,-1842,0237,-0756,0034,0011,0012,088.8831,021.6356,006.9101
155771258,-1828,0230,-0766,0029,0007,0011,088.3234,022.2306,007.3957
155776981,-1854,0245,-0779,0030,0008,0011,089.1311,022.6251,007.1380
155782709,-1822,0236,-0769,0028,0010,0007,088.2525,022.6151,007.5757
155788419,-1834,0230,-0770,0024,0003,0009,088.7766,022.7245,007.3533
155794069,-1814,0222,-0769,0028,-0001,0012,089.1524,022.6000,007.1205
155799808,-1827,0225,-0778,0031,-0007,0010,089.6447,022.8428,006.9571
155805505,-1814,0221,-0757,0031,-0005,0011,089.5523,022.9170,007.0270
155811220,-1843,0228,-0776,0037,-0004,0009,089.4162,022.4563,006.9336
155816891,-1823,0242,-0796,0030,-0002,0010,089.3223,022.7048,007.0650
155822559,-1838,0247,-0767,0025,0003,0007,088.7807,023.5015,007.6278
155828173,-1831,0234,-0772,0020,0004,0006,087.8979,022.3543,007.6543
155833800,-1857,0230,-0769,0008,0008,0010,089.0243,022.7399,007.2368
155839444,-1820,0225,-0763,0001,0014,0008,089.1119,022.2989,007.0423
155845086,-1847,0236,-0807,0004,0020,0012,089.3352,022.6268,007.0509
155850795,-1836,0224,-0769,0006,0022,0015,089.4504,023.5440,007.3160
155856507,-1838,0220,-0762,0006,0025,0011,089.5110,022.4549,006.9110
155862207,-1835,0238,-0772,0014,0025,0011,089.6525,022.3705,006.8146
155867956,-1843,0233,-0772,0015,0020,0011,088.5522,022.6936,007.4775
