Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
211003844,-1358,0206,-1479,0014,0018,-0008,089.5979,047.5404,008.9536
211009605,-1342,0202,-1491,0012,0020,-0006,089.7428,047.0596,008.5795
211015291,-1382,0183,-1484,0013,0018,0001,089.8914,047.7757,008.5577
211021040,-1336,0187,-1475,0016,0015,0001,090.3937,046.6725,007.4259
211026792,-1328,0214,-1472,0014,0014,0005,090.1793,047.6918,008.0570
211032538,-1345,0200,-1484,0014,0013,0010,089.4175,047.5593,009.3089
211038279,-1341,0199,-1484,0016,0011,0015,089.9791,047.4890,008.3436
211044076,-1330,0188,-1497,0020,0013,0012,089.9307,047.6000,008.4575
211049826,-1301,0208,-1488,0019,0011,0012,090.3032,048.1700,007.9855
211055604,-1294,0193,-1515,0018,0005,0009,089.6504,048.5132,009.2366
211061291,-1291,0184,-1471,0020,0007,0010,090.2589,049.2784,008.3737
211067016,-1291,0192,-1478,0020,0001,0011,090.2659,048.3705,008.0916
211072760,-1293,0184,-1492,0021,0002,0010,090.0668,048.5648,008.4965
211078507,-1297,0180,-1506,0024,-0006,0009,090.3582,048.8219,008.0474
211084191,-1309,0200,-1465,0027,-0003,0013,090.4748,049.0081,007.8795
211089903,-1322,0182,-1476,0027,-0003,0011,089.7677,047.7831,008.7535
211095661,-1335,0187,-1488,0030,-0002,0015,090.3916,047.8880,007.7127
211101370,-1337,0191,-1503,0030,-0003,0017,090.1979,047.8087,008.0075
211107081,-1343,0200,-1490,0032,-0006,0021,090.1548,048.0815,008.1451
211112792,-1352,0206,-1466,0034,-0003,0019,089.8505,047.5954,008.5088
211118528,-1365,0205,-1487,0034,-0005,0022,089.6113,046.8968,008.6827
211124287,-1376,0186,-1496,0034,-0004,0022,089.7527,047.1548,008.5199
211130025,-1353,0194,-1488,0031,-0003,0023,090.3022,047.1231,007.5981
211135749,-1349,0171,-1496,0029,0002,0022,089.9652,047.4658,008.2378
211141511,-1329,0178,-1487,0031,0003,0018,090.6978,047.7617,007.0781
211147259,-1350,0168,-1481,0024,0002,0022,090.3472,047.9810,007.7149
211153009,-1333,0193,-1479,0027,0005,0015,090.6642,047.3493,007.0087
211158738,-1323,0196,-1475,0025,0007,0010,089.8737,047.7199,008.4222
211164451,-1322,0180,-1470,0024,0008,0008,089.8871,047.8064,008.4254
211170116,-1323,0205,-1482,0027,0013,0005,090.3208,047.7668,007.6772
211175867,-1325,0194,-1478,0024,0013,0006,089.5882,047.9240,008.9727
211181606,-1312,0205,-1463,0027,0010,-0001,090.0007,047.8048,008.2352
211187330,-1312,0202,-1474,0024,0008,-0004,089.5835,047.7632,008.9405
211193038,-1324,0189,-1496,0025,0008,-0003,089.7604,048.0171,008.7238
211198729,-1326,0190,-1469,0026,0007,-0002,090.1956,048.2240,008.0350
211204441,-1334,0172,-1439,0027,0006,0003,090.0101,047.5668,008.1624
211210129,-1324,0180,-1493,0028,0005,0001,090.4348,046.8774,007.2762
211215808,-1325,0182,-1469,0033,0000,0004,090.3496,048.3579,007.8048
211221387,-1314,0168,-1470,0035,-0001,0009,090.2183,047.6188,007.8156
211227041,-1330,0181,-1463,0039,0000,0015,090.6177,048.0049,007.2270
211232722,-1318,0190,-1517,0040,-0001,0017,090.1718,047.4004,007.7986
211238428,-1338,0197,-1491,0038,0001,0017,090.1454,048.9092,008.2583
